Client_ID,Age,Gender,Location,Income,User_Interest,Acquisition_Source,Device_Type,Engagement_Time_Minutes,Price_Sensitivity,Purchase_Frequency,Average_Order_Value
EA-04503,40,Female,Suburban,78500,Bargains,Groupon,Mobile,2.6,High,1,347.11
EA-03502,27,Female,Urban,61500,Anti-aging,Groupon,Mobile,3.1,High,1,278.56
EA-03895,25,Male,Urban,51500,Skincare,Referral,Desktop,19.1,Medium,4,338.52
EA-04991,32,Female,Urban,35500,Skincare,Facebook Ad,Tablet,1.6,High,1,392.75
EA-00888,23,Male,Urban,59000,Skincare,Facebook Ad,Mobile,1.7,High,1,193.17
EA-01346,33,Female,Suburban,77500,Bargains,Groupon,Mobile,2.9,High,1,436.68
EA-00069,36,Male,Urban,89000,Skincare,Facebook Ad,Mobile,2.3,High,3,345.76
EA-04211,49,Male,Rural,137500,Wellness,Organic Search,Desktop,16.5,High,4,1918.75
EA-01816,29,Female,Rural,53000,Bargains,Groupon,Tablet,3.5,High,1,444.22
EA-00569,24,Female,Urban,52500,Skincare,Facebook Ad,Mobile,3.7,High,1,306.73
EA-02168,24,Female,Urban,56000,Bargains,Groupon,Mobile,3.5,High,1,180.49
EA-00097,32,Female,Suburban,70500,Skincare,Facebook Ad,Desktop,5.5,High,1,166.55
EA-04182,38,Male,Urban,40000,Bargains,Facebook Ad,Mobile,7.5,High,1,288.85
EA-03354,36,Female,Suburban,48500,Bargains,Facebook Ad,Tablet,7.2,High,1,288.51
EA-00140,29,Non-binary,Urban,68500,Bargains,Facebook Ad,Mobile,0.6,High,1,442.73
EA-04955,20,Female,Urban,60500,Bargains,Facebook Ad,Mobile,1.2,High,1,387.94
EA-02603,20,Female,Urban,47500,Skincare,Groupon,Mobile,3.0,Medium,1,354.39
EA-04024,48,Female,Suburban,77500,Bargains,Referral,Desktop,2.0,Low,2,973.92
EA-04773,19,Female,Suburban,43500,Wellness,Facebook Ad,Mobile,7.0,High,1,150.0
EA-01607,28,Female,Urban,108000,Wellness,Referral,Mobile,9.6,Medium,3,864.11
EA-01630,35,Female,Suburban,43000,Bargains,Groupon,Mobile,3.3,Medium,1,590.5
EA-01540,26,Female,Suburban,22000,Skincare,Groupon,Mobile,2.4,High,1,368.52
EA-01695,39,Female,Suburban,49000,Anti-aging,Organic Search,Mobile,20.1,Medium,4,1935.36
EA-02060,28,Male,Suburban,51000,Bargains,Facebook Ad,Mobile,5.8,High,1,325.93
EA-00464,27,Female,Suburban,58500,Skincare,Facebook Ad,Mobile,2.5,High,1,539.32
EA-02331,23,Female,Urban,38500,Bargains,Groupon,Mobile,4.4,High,1,404.04
EA-03044,30,Female,Suburban,75000,Bargains,Groupon,Tablet,0.4,High,1,438.16
EA-04735,43,Female,Suburban,61000,Bargains,Referral,Desktop,1.0,Low,1,435.75
EA-00595,35,Non-binary,Suburban,58500,Bargains,Facebook Ad,Mobile,3.1,High,1,371.59
EA-03815,34,Female,Suburban,55000,Skincare,Groupon,Mobile,0.8,Medium,2,214.03
EA-00626,24,Female,Urban,52000,Bargains,Groupon,Mobile,3.2,High,1,479.93
EA-00451,24,Female,Suburban,67000,Bargains,Facebook Ad,Mobile,1.8,High,1,197.14
EA-01500,28,Female,Suburban,107000,Skincare,Organic Search,Mobile,20.8,Low,4,1879.47
EA-02457,28,Non-binary,Urban,58000,Bargains,Groupon,Tablet,4.6,Medium,1,547.89
EA-04723,25,Male,Urban,43500,Skincare,Facebook Ad,Mobile,3.1,Medium,1,381.68
EA-02985,32,Female,Suburban,49000,Skincare,Facebook Ad,Mobile,2.3,High,1,370.5
EA-01570,33,Female,Rural,34000,Bargains,Groupon,Mobile,5.0,Medium,1,298.48
EA-01035,32,Female,Urban,49000,Bargains,Groupon,Mobile,2.5,High,1,409.77
EA-03519,29,Female,Urban,84000,Bargains,Groupon,Mobile,5.2,Medium,1,306.27
EA-01558,41,Female,Urban,69500,Anti-aging,Groupon,Tablet,0.5,High,1,586.63
EA-03625,55,Female,Suburban,125500,Skincare,Organic Search,Desktop,10.3,Low,2,1459.79
EA-04665,25,Female,Rural,59500,Wellness,Groupon,Mobile,1.3,High,1,361.55
EA-00151,45,Female,Suburban,98500,Skincare,Organic Search,Mobile,19.8,Low,5,2485.77
EA-01421,35,Female,Urban,94000,Wellness,Organic Search,Mobile,26.4,Medium,6,1965.76
EA-02012,19,Male,Urban,46500,Anti-aging,Facebook Ad,Desktop,4.1,High,1,464.08
EA-02687,26,Female,Suburban,54000,Skincare,Facebook Ad,Mobile,5.2,High,1,366.72
EA-01787,32,Female,Suburban,54000,Bargains,Facebook Ad,Mobile,1.8,High,1,319.48
EA-00089,33,Female,Suburban,73500,Bargains,Facebook Ad,Mobile,4.1,High,1,319.29
EA-00458,37,Male,Suburban,51000,Bargains,Groupon,Mobile,3.3,High,1,283.91
EA-01306,30,Female,Suburban,96000,Anti-aging,Referral,Mobile,11.9,Low,3,1184.75
EA-02926,19,Female,Urban,39500,Skincare,Groupon,Mobile,3.5,Medium,1,389.89
EA-03271,47,Female,Urban,132500,Anti-aging,Referral,Desktop,14.7,Medium,2,911.11
EA-03228,20,Female,Suburban,78000,Bargains,Facebook Ad,Desktop,2.7,High,1,448.6
EA-01989,47,Female,Suburban,93500,Skincare,Referral,Mobile,15.7,Low,4,564.28
EA-03755,23,Female,Urban,71000,Wellness,Groupon,Mobile,0.4,High,1,242.37
EA-03647,27,Female,Urban,47000,Bargains,Facebook Ad,Mobile,3.3,High,1,452.9
EA-00832,36,Female,Suburban,98000,Anti-aging,Groupon,Tablet,0.8,High,1,378.89
EA-00240,38,Female,Suburban,38500,Bargains,Facebook Ad,Desktop,5.1,High,1,287.46
EA-04682,35,Male,Rural,68000,Bargains,Facebook Ad,Mobile,2.8,High,1,307.93
EA-03023,19,Female,Urban,73000,Bargains,Groupon,Mobile,2.6,High,1,441.58
EA-03149,41,Female,Urban,71000,Skincare,Organic Search,Mobile,20.3,Medium,5,2029.62
EA-01947,32,Female,Urban,49000,Bargains,Facebook Ad,Mobile,2.5,Medium,1,284.34
EA-02776,34,Female,Urban,71500,Bargains,Facebook Ad,Mobile,0.4,High,1,385.5
EA-00193,25,Male,Suburban,69500,Skincare,Facebook Ad,Mobile,4.7,High,1,337.99
EA-04850,33,Female,Urban,90000,Anti-aging,Organic Search,Mobile,26.4,High,6,1523.05
EA-04940,21,Male,Suburban,80000,Skincare,Facebook Ad,Mobile,3.0,Medium,1,415.3
EA-00945,28,Female,Suburban,48000,Skincare,Groupon,Mobile,2.8,Low,1,527.85
EA-01269,27,Female,Urban,47000,Bargains,Groupon,Mobile,4.6,High,1,150.0
EA-04232,39,Female,Suburban,43500,Skincare,Facebook Ad,Mobile,5.9,Medium,1,473.39
EA-02308,27,Female,Urban,25000,Bargains,Groupon,Mobile,1.2,High,1,160.71
EA-04425,30,Female,Urban,51000,Bargains,Groupon,Mobile,2.9,Medium,1,445.67
EA-04712,34,Male,Suburban,90000,Bargains,Facebook Ad,Mobile,4.0,High,1,405.8
EA-02314,33,Female,Suburban,50500,Skincare,Facebook Ad,Mobile,2.3,Medium,1,396.51
EA-03215,22,Male,Suburban,42000,Skincare,Facebook Ad,Mobile,4.3,Medium,1,247.37
EA-02733,29,Female,Rural,52500,Anti-aging,Groupon,Mobile,0.6,High,1,625.12
EA-01927,33,Female,Urban,62000,Bargains,Facebook Ad,Mobile,4.7,High,1,494.6
EA-04228,33,Female,Suburban,67000,Bargains,Facebook Ad,Mobile,3.1,Low,1,538.68
EA-04677,26,Female,Suburban,58500,Skincare,Facebook Ad,Mobile,2.2,High,1,339.08
EA-00801,64,Female,Urban,91000,Skincare,Organic Search,Desktop,2.0,Low,3,1892.8
EA-03672,34,Female,Suburban,67000,Bargains,Groupon,Mobile,4.8,High,1,451.05
EA-04194,47,Female,Urban,111500,Skincare,Organic Search,Desktop,16.8,Medium,4,2433.48
EA-02969,30,Female,Rural,26500,Skincare,Groupon,Mobile,1.5,High,1,344.66
EA-04794,53,Female,Urban,106000,Skincare,Referral,Mobile,10.7,Medium,2,1085.75
EA-04369,34,Female,Suburban,78500,Bargains,Facebook Ad,Mobile,2.3,High,1,349.58
EA-02777,20,Male,Urban,67500,Bargains,Groupon,Mobile,5.9,High,1,357.21
EA-02971,30,Female,Urban,43000,Wellness,Groupon,Mobile,4.8,High,2,357.57
EA-03868,34,Male,Urban,53000,Bargains,Facebook Ad,Mobile,1.2,Medium,1,289.5
EA-01744,36,Female,Suburban,70500,Wellness,Referral,Desktop,5.7,Low,1,1077.92
EA-03949,49,Female,Suburban,85000,Wellness,Organic Search,Desktop,18.8,Low,4,1755.55
EA-03803,39,Non-binary,Suburban,29500,Wellness,Facebook Ad,Mobile,3.5,High,3,516.7
EA-02025,29,Female,Suburban,46500,Bargains,Groupon,Mobile,4.0,High,1,295.09
EA-02275,52,Female,Urban,95500,Wellness,Organic Search,Desktop,10.8,Medium,3,1407.73
EA-00100,37,Female,Suburban,117000,Anti-aging,Referral,Desktop,14.1,Low,2,984.05
EA-04922,19,Female,Urban,73500,Bargains,Facebook Ad,Mobile,1.7,High,1,406.32
EA-03408,29,Female,Suburban,48500,Bargains,Facebook Ad,Mobile,1.5,High,1,355.78
EA-04246,34,Male,Urban,50000,Bargains,Facebook Ad,Mobile,2.9,High,1,171.17
EA-04620,41,Female,Suburban,71000,Bargains,Groupon,Tablet,2.9,High,1,274.98
EA-04917,28,Female,Urban,78000,Anti-aging,Organic Search,Mobile,13.8,Medium,4,2500.0
EA-00192,28,Female,Urban,90000,Bargains,Facebook Ad,Mobile,2.2,Medium,1,361.85
EA-04697,34,Female,Suburban,26500,Skincare,Facebook Ad,Mobile,3.7,High,2,501.17
EA-01785,19,Female,Urban,26500,Skincare,Facebook Ad,Mobile,0.4,High,1,150.0
EA-01533,22,Female,Urban,48500,Bargains,Groupon,Mobile,4.5,High,1,180.13
EA-02835,50,Female,Urban,77000,Skincare,Organic Search,Desktop,21.3,Medium,6,1482.5
EA-04445,23,Female,Suburban,69000,Bargains,Facebook Ad,Desktop,1.5,High,1,366.11
EA-04916,48,Female,Suburban,55500,Wellness,Organic Search,Desktop,8.2,Low,3,1560.35
EA-01599,37,Female,Urban,112000,Skincare,Organic Search,Desktop,17.6,Low,6,1695.52
EA-01780,33,Female,Urban,64500,Bargains,Groupon,Mobile,9.2,High,1,548.69
EA-04901,31,Female,Suburban,60000,Skincare,Groupon,Desktop,2.5,High,1,214.2
EA-02575,19,Female,Suburban,46000,Bargains,Groupon,Mobile,6.1,Medium,1,482.18
EA-03399,54,Female,Urban,98500,Anti-aging,Organic Search,Desktop,16.0,Low,1,2294.09
EA-03976,26,Female,Urban,45500,Bargains,Facebook Ad,Mobile,4.8,High,1,309.91
EA-03771,51,Female,Rural,94000,Anti-aging,Referral,Mobile,12.3,Medium,2,509.65
EA-00167,57,Female,Urban,159500,Anti-aging,Organic Search,Desktop,20.1,Medium,5,1562.35
EA-01752,21,Female,Suburban,63000,Skincare,Facebook Ad,Mobile,2.5,Medium,1,342.65
EA-01480,30,Female,Rural,33500,Anti-aging,Groupon,Desktop,7.6,Medium,1,228.13
EA-01025,54,Male,Urban,95500,Skincare,Organic Search,Desktop,11.9,Medium,4,2500.0
EA-01789,45,Female,Rural,101000,Skincare,Organic Search,Desktop,16.0,Medium,5,2326.58
EA-02265,26,Female,Urban,49500,Wellness,Groupon,Tablet,2.9,High,1,181.95
EA-02474,37,Female,Urban,40000,Bargains,Groupon,Mobile,2.2,High,1,288.39
EA-01823,29,Male,Urban,78000,Bargains,Groupon,Tablet,5.1,High,1,326.79
EA-01221,32,Female,Suburban,51500,Skincare,Facebook Ad,Mobile,2.5,High,1,182.22
EA-01667,44,Female,Urban,118500,Anti-aging,Organic Search,Tablet,10.1,Medium,4,1918.93
EA-02961,34,Female,Urban,150500,Anti-aging,Organic Search,Mobile,13.7,Low,2,2227.46
EA-00153,34,Female,Urban,40000,Skincare,Facebook Ad,Desktop,0.4,High,1,426.44
EA-02535,41,Female,Urban,87000,Skincare,Referral,Desktop,7.8,Medium,1,352.33
EA-04689,36,Female,Rural,55500,Skincare,Organic Search,Mobile,17.0,Medium,4,2260.6
EA-01979,54,Female,Suburban,125000,Skincare,Organic Search,Mobile,22.9,Low,3,1592.06
EA-01470,23,Female,Suburban,53000,Anti-aging,Facebook Ad,Mobile,6.8,High,1,241.97
EA-02808,44,Female,Suburban,120500,Wellness,Organic Search,Desktop,15.7,Medium,4,1701.46
EA-02513,23,Male,Urban,47500,Skincare,Facebook Ad,Mobile,6.2,High,1,348.33
EA-02944,20,Female,Urban,68000,Bargains,Facebook Ad,Tablet,4.2,High,1,377.62
EA-02981,29,Female,Suburban,79000,Bargains,Groupon,Mobile,1.8,High,1,334.06
EA-04823,37,Male,Suburban,110500,Anti-aging,Organic Search,Mobile,14.1,Medium,3,1600.41
EA-03018,28,Female,Suburban,73000,Bargains,Facebook Ad,Mobile,5.6,High,1,426.67
EA-01567,29,Female,Suburban,52000,Bargains,Facebook Ad,Mobile,5.9,High,1,452.05
EA-00032,45,Female,Suburban,53500,Anti-aging,Referral,Mobile,11.9,Medium,3,1480.05
EA-00938,35,Female,Suburban,40000,Bargains,Facebook Ad,Mobile,5.3,High,1,468.64
EA-01216,31,Female,Rural,62000,Bargains,Groupon,Mobile,1.7,High,1,402.97
EA-01938,35,Female,Urban,56000,Bargains,Groupon,Mobile,4.4,High,1,411.55
EA-01130,52,Female,Suburban,125500,Skincare,Referral,Desktop,2.4,High,3,802.71
EA-00310,26,Female,Rural,60500,Skincare,Facebook Ad,Mobile,2.9,High,1,253.23
EA-04902,22,Female,Suburban,58500,Bargains,Facebook Ad,Mobile,4.3,Medium,1,476.84
EA-02169,30,Female,Rural,46000,Bargains,Facebook Ad,Mobile,1.6,High,1,324.1
EA-03114,44,Female,Suburban,50500,Wellness,Organic Search,Mobile,5.2,Medium,4,1473.09
EA-00496,29,Male,Urban,68500,Anti-aging,Groupon,Mobile,0.4,Medium,1,354.71
EA-00206,22,Female,Urban,56500,Anti-aging,Facebook Ad,Mobile,0.4,High,1,414.01
EA-02674,23,Female,Rural,82500,Bargains,Groupon,Mobile,2.0,Medium,1,565.46
EA-03358,19,Female,Urban,58000,Bargains,Groupon,Tablet,6.3,Medium,1,486.43
EA-03831,34,Female,Urban,55500,Bargains,Groupon,Mobile,2.8,High,1,322.2
EA-00306,30,Female,Rural,65000,Bargains,Groupon,Mobile,1.3,High,1,608.41
EA-03794,30,Male,Suburban,35500,Bargains,Facebook Ad,Mobile,1.6,High,1,326.85
EA-02202,25,Female,Suburban,78000,Bargains,Referral,Desktop,6.5,Medium,2,728.82
EA-01062,33,Male,Suburban,34500,Anti-aging,Groupon,Mobile,5.1,Medium,1,273.89
EA-00844,31,Male,Urban,54000,Bargains,Facebook Ad,Mobile,5.0,High,1,189.97
EA-03873,40,Male,Suburban,39000,Skincare,Facebook Ad,Mobile,0.4,Medium,1,467.07
EA-02252,33,Female,Urban,92500,Wellness,Organic Search,Mobile,13.1,Low,3,2337.48
EA-00212,27,Female,Urban,76000,Bargains,Groupon,Mobile,2.6,High,1,420.42
EA-03998,21,Female,Rural,53500,Bargains,Groupon,Mobile,1.9,Medium,1,229.44
EA-00680,29,Female,Urban,61500,Bargains,Facebook Ad,Tablet,5.7,High,1,458.02
EA-00566,55,Female,Suburban,129000,Wellness,Organic Search,Desktop,18.7,Medium,3,1694.42
EA-03291,31,Female,Rural,46000,Skincare,Facebook Ad,Mobile,6.6,High,1,429.58
EA-04355,28,Female,Suburban,40500,Anti-aging,Referral,Mobile,9.0,Low,2,803.05
EA-00681,30,Female,Rural,73000,Bargains,Facebook Ad,Mobile,1.0,High,1,525.52
EA-00181,26,Male,Urban,76500,Bargains,Referral,Mobile,13.9,Low,2,461.17
EA-04280,56,Female,Urban,143000,Skincare,Organic Search,Desktop,15.4,Low,4,2005.87
EA-02496,36,Male,Suburban,80000,Bargains,Groupon,Mobile,5.4,Medium,1,525.51
EA-02317,20,Non-binary,Rural,58000,Bargains,Facebook Ad,Mobile,1.8,High,1,456.15
EA-04274,47,Female,Rural,103500,Anti-aging,Organic Search,Mobile,14.7,Medium,3,1946.45
EA-00279,49,Female,Suburban,105000,Anti-aging,Organic Search,Desktop,14.8,Medium,4,1634.41
EA-03684,24,Female,Urban,33500,Bargains,Groupon,Tablet,3.4,High,3,231.86
EA-04763,46,Female,Urban,92500,Anti-aging,Referral,Desktop,8.9,Medium,1,300.0
EA-00433,70,Female,Urban,74000,Anti-aging,Organic Search,Desktop,6.9,Low,3,1919.92
EA-00290,27,Female,Suburban,49000,Bargains,Facebook Ad,Mobile,0.5,High,1,253.7
EA-01028,30,Female,Urban,53500,Bargains,Facebook Ad,Mobile,1.4,High,1,268.11
EA-00536,33,Female,Urban,66000,Bargains,Facebook Ad,Tablet,5.0,High,1,261.03
EA-03632,55,Female,Urban,120000,Anti-aging,Referral,Mobile,11.9,Medium,3,580.02
EA-00189,56,Female,Suburban,121000,Skincare,Organic Search,Desktop,9.1,Low,2,2226.01
EA-02175,23,Female,Suburban,61000,Wellness,Facebook Ad,Mobile,5.1,Medium,1,528.65
EA-03916,33,Female,Urban,57500,Bargains,Facebook Ad,Mobile,4.1,Medium,1,244.78
EA-01863,40,Female,Suburban,93000,Skincare,Referral,Desktop,3.0,Medium,2,653.63
EA-00271,30,Female,Suburban,62500,Bargains,Facebook Ad,Desktop,1.9,High,1,531.4
EA-01729,28,Male,Suburban,77500,Wellness,Facebook Ad,Mobile,6.7,High,1,542.58
EA-04076,27,Female,Urban,44000,Bargains,Facebook Ad,Mobile,1.6,Medium,3,193.33
EA-02158,19,Female,Rural,40500,Bargains,Facebook Ad,Mobile,2.7,High,1,417.62
EA-03932,31,Male,Suburban,24500,Skincare,Groupon,Mobile,3.6,High,1,341.31
EA-00112,30,Female,Urban,66000,Skincare,Facebook Ad,Mobile,3.4,High,1,415.53
EA-02385,31,Female,Suburban,90000,Skincare,Facebook Ad,Mobile,4.7,Low,1,227.74
EA-00221,25,Female,Urban,54000,Wellness,Facebook Ad,Tablet,2.3,High,1,282.12
EA-00628,36,Female,Suburban,61000,Skincare,Facebook Ad,Mobile,0.4,High,1,483.98
EA-01182,37,Female,Suburban,88000,Skincare,Facebook Ad,Desktop,4.5,High,1,162.0
EA-03382,53,Female,Rural,125000,Skincare,Organic Search,Desktop,19.8,Low,4,2500.0
EA-02423,39,Female,Urban,126500,Wellness,Organic Search,Mobile,2.0,Low,4,1363.14
EA-00791,21,Female,Urban,40500,Bargains,Facebook Ad,Mobile,5.0,High,1,150.0
EA-04276,31,Female,Urban,63000,Bargains,Facebook Ad,Mobile,2.6,Medium,1,507.14
EA-00462,29,Female,Urban,41000,Bargains,Facebook Ad,Mobile,4.9,Medium,2,345.04
EA-04403,31,Female,Suburban,72000,Skincare,Facebook Ad,Mobile,3.7,High,1,221.34
EA-00552,24,Female,Urban,66000,Bargains,Facebook Ad,Mobile,5.6,High,1,546.77
EA-03130,37,Female,Urban,90000,Wellness,Referral,Mobile,7.5,Medium,1,401.94
EA-01445,35,Female,Urban,33500,Bargains,Facebook Ad,Mobile,0.4,High,1,427.33
EA-00199,19,Female,Urban,45500,Bargains,Facebook Ad,Mobile,5.4,High,1,379.23
EA-02590,40,Female,Suburban,54000,Skincare,Facebook Ad,Mobile,5.8,High,1,365.54
EA-00403,47,Male,Urban,100500,Anti-aging,Organic Search,Desktop,15.5,Medium,3,2147.29
EA-03960,26,Female,Suburban,34500,Skincare,Facebook Ad,Mobile,5.2,High,1,278.4
EA-04190,35,Female,Suburban,57000,Bargains,Groupon,Mobile,0.4,High,1,538.83
EA-04764,33,Female,Urban,33500,Bargains,Groupon,Mobile,0.9,High,1,356.27
EA-02096,37,Female,Suburban,94000,Wellness,Facebook Ad,Mobile,7.6,High,1,434.34
EA-02901,43,Non-binary,Urban,50500,Anti-aging,Facebook Ad,Mobile,0.8,High,1,462.76
EA-04463,24,Female,Suburban,45500,Bargains,Facebook Ad,Mobile,1.5,High,1,499.31
EA-00651,40,Female,Urban,73500,Bargains,Facebook Ad,Mobile,7.0,High,1,315.68
EA-00709,41,Male,Urban,69000,Bargains,Groupon,Mobile,4.3,High,1,416.12
EA-01481,21,Male,Suburban,33500,Wellness,Groupon,Mobile,4.9,Medium,1,325.69
EA-04415,31,Male,Suburban,60000,Bargains,Facebook Ad,Tablet,4.0,Medium,1,331.13
EA-03066,31,Female,Urban,66000,Bargains,Groupon,Mobile,3.2,High,1,405.18
EA-02396,28,Female,Rural,115000,Wellness,Referral,Desktop,9.6,Medium,2,734.41
EA-01770,28,Female,Rural,80000,Skincare,Organic Search,Desktop,12.3,High,3,1811.04
EA-00315,24,Female,Urban,63000,Skincare,Facebook Ad,Mobile,4.4,High,1,219.22
EA-03762,34,Male,Rural,38000,Bargains,Facebook Ad,Mobile,3.7,High,1,289.93
EA-04910,30,Male,Suburban,52000,Bargains,Facebook Ad,Desktop,2.3,High,1,227.37
EA-00114,37,Female,Urban,36500,Skincare,Groupon,Mobile,3.3,High,1,466.86
EA-00961,27,Male,Urban,52500,Skincare,Groupon,Desktop,2.0,High,1,302.13
EA-02911,44,Female,Suburban,92000,Skincare,Organic Search,Mobile,19.3,Low,5,1609.48
EA-03406,43,Female,Suburban,128500,Anti-aging,Organic Search,Mobile,14.7,Medium,4,2070.06
EA-01624,28,Male,Urban,42500,Bargains,Facebook Ad,Mobile,4.0,High,1,233.31
EA-03323,28,Female,Suburban,123000,Wellness,Organic Search,Desktop,27.6,Low,7,1843.54
EA-05000,40,Female,Rural,34000,Bargains,Groupon,Mobile,4.4,Medium,1,165.91
EA-01819,27,Female,Rural,49000,Bargains,Groupon,Mobile,3.6,Medium,1,192.33
EA-03195,29,Male,Urban,59000,Bargains,Groupon,Mobile,2.3,Medium,1,358.94
EA-03008,42,Female,Suburban,50000,Skincare,Facebook Ad,Mobile,5.8,Medium,1,547.03
EA-03415,36,Female,Urban,37500,Bargains,Facebook Ad,Mobile,3.7,High,1,444.79
EA-04529,19,Female,Urban,47000,Bargains,Facebook Ad,Mobile,2.8,High,1,174.8
EA-01898,31,Female,Rural,59000,Bargains,Facebook Ad,Tablet,2.9,High,1,427.1
EA-01919,43,Female,Suburban,66000,Bargains,Groupon,Mobile,3.5,Medium,1,473.3
EA-01271,32,Female,Urban,37500,Anti-aging,Referral,Mobile,10.9,Medium,1,762.02
EA-04177,27,Female,Suburban,61000,Bargains,Groupon,Mobile,2.9,High,1,205.81
EA-04963,29,Female,Urban,51500,Anti-aging,Groupon,Mobile,7.1,High,4,490.69
EA-04884,22,Male,Suburban,35500,Skincare,Facebook Ad,Mobile,0.4,High,1,413.18
EA-04095,40,Female,Suburban,51500,Skincare,Facebook Ad,Mobile,3.3,Medium,1,589.47
EA-03160,29,Female,Suburban,41500,Bargains,Facebook Ad,Mobile,3.7,High,1,446.58
EA-01814,35,Female,Rural,66500,Bargains,Facebook Ad,Desktop,0.5,High,1,344.65
EA-02427,36,Male,Rural,66000,Bargains,Facebook Ad,Mobile,3.1,Medium,1,557.5
EA-03951,28,Female,Suburban,57000,Skincare,Groupon,Mobile,1.4,High,1,382.46
EA-04429,37,Female,Rural,57500,Bargains,Facebook Ad,Mobile,4.1,High,1,162.69
EA-02143,50,Female,Rural,103500,Skincare,Organic Search,Mobile,6.2,Low,2,2500.0
EA-01627,20,Female,Suburban,73500,Bargains,Facebook Ad,Mobile,0.4,High,1,297.07
EA-00790,40,Female,Rural,40500,Bargains,Groupon,Mobile,4.5,Medium,3,255.5
EA-03787,45,Female,Suburban,85500,Wellness,Referral,Mobile,6.3,Medium,1,785.22
EA-01865,23,Female,Urban,45500,Bargains,Groupon,Mobile,3.4,Medium,1,289.18
EA-02866,40,Female,Urban,55000,Bargains,Facebook Ad,Mobile,4.7,High,1,150.0
EA-00872,21,Female,Urban,51000,Wellness,Facebook Ad,Mobile,3.6,Low,1,169.0
EA-03272,27,Female,Suburban,54000,Bargains,Groupon,Mobile,2.1,High,1,150.0
EA-03834,24,Female,Urban,50000,Skincare,Groupon,Mobile,6.0,High,1,165.15
EA-00074,21,Female,Urban,50500,Wellness,Facebook Ad,Tablet,4.8,High,1,445.17
EA-01753,39,Female,Suburban,78000,Skincare,Organic Search,Mobile,12.1,Low,3,1436.22
EA-01422,45,Female,Urban,47000,Bargains,Groupon,Mobile,3.1,Medium,1,168.7
EA-04222,32,Female,Suburban,50500,Bargains,Facebook Ad,Mobile,2.0,High,1,349.11
EA-04694,34,Female,Suburban,111000,Bargains,Organic Search,Mobile,17.2,Low,5,1702.59
EA-04370,23,Female,Suburban,68000,Bargains,Groupon,Tablet,3.7,High,1,300.91
EA-04576,30,Female,Urban,55000,Bargains,Facebook Ad,Mobile,3.6,Medium,2,337.89
EA-03810,49,Female,Suburban,108000,Skincare,Organic Search,Desktop,23.1,Medium,5,1894.72
EA-02245,30,Male,Urban,73500,Bargains,Facebook Ad,Mobile,4.9,High,1,347.68
EA-03048,33,Female,Urban,56000,Skincare,Groupon,Desktop,2.7,High,1,379.05
EA-02446,32,Female,Urban,44000,Bargains,Groupon,Mobile,0.4,High,1,314.5
EA-00495,52,Female,Suburban,115500,Anti-aging,Organic Search,Mobile,9.2,Low,3,1844.07
EA-03131,39,Non-binary,Suburban,59500,Bargains,Groupon,Mobile,1.7,Medium,1,492.01
EA-04322,27,Male,Suburban,41000,Bargains,Groupon,Mobile,1.0,Medium,2,302.12
EA-04398,41,Male,Urban,125500,Skincare,Organic Search,Mobile,20.3,Medium,4,1825.22
EA-01165,19,Female,Urban,67000,Bargains,Facebook Ad,Mobile,5.3,High,1,542.82
EA-03735,25,Female,Rural,49000,Wellness,Facebook Ad,Mobile,3.4,Medium,1,300.84
EA-01731,35,Female,Suburban,81000,Anti-aging,Referral,Tablet,8.3,Medium,2,1117.02
EA-04813,34,Female,Suburban,49500,Skincare,Groupon,Mobile,4.9,High,1,377.48
EA-02403,54,Female,Suburban,124000,Skincare,Organic Search,Desktop,20.4,Medium,6,1409.98
EA-03404,29,Male,Urban,38500,Skincare,Referral,Mobile,6.2,Medium,1,1046.68
EA-00619,27,Female,Urban,75500,Bargains,Facebook Ad,Mobile,2.2,High,1,412.26
EA-01698,35,Male,Urban,100500,Bargains,Organic Search,Tablet,8.1,Low,4,1578.65
EA-03594,20,Female,Urban,61500,Bargains,Facebook Ad,Mobile,6.4,High,1,190.32
EA-01958,27,Female,Urban,39500,Bargains,Facebook Ad,Mobile,4.0,Medium,1,270.42
EA-01222,37,Female,Suburban,64000,Bargains,Facebook Ad,Mobile,2.9,High,1,321.36
EA-02074,58,Female,Suburban,138000,Skincare,Organic Search,Desktop,19.8,Low,5,2035.2
EA-03411,48,Female,Suburban,135000,Skincare,Organic Search,Desktop,13.8,Low,2,2125.61
EA-00870,30,Female,Urban,34500,Bargains,Facebook Ad,Tablet,3.6,High,1,444.26
EA-02719,31,Female,Urban,59000,Bargains,Facebook Ad,Mobile,4.1,High,1,169.92
EA-01043,38,Female,Urban,111000,Skincare,Organic Search,Mobile,9.5,Low,3,1990.56
EA-01362,34,Female,Urban,66000,Bargains,Facebook Ad,Mobile,2.6,High,1,378.24
EA-00357,47,Female,Urban,66500,Anti-aging,Organic Search,Mobile,13.1,Low,4,2079.9
