Client_ID,Age,Gender,Location,Income,User_Interest,Acquisition_Source,Device_Type,Engagement_Time_Minutes,Price_Sensitivity,Purchase_Frequency,Average_Order_Value,Cluster,Cluster_Name
EA-04405,30,Female,Urban,66000,Bargains,Groupon,Mobile,1.9,High,1,555.4,0,Gayab Grahak (Groupon One-Timers)
EA-01072,20,Male,Suburban,41500,Bargains,Groupon,Mobile,0.4,High,1,420.89,0,Gayab Grahak (Groupon One-Timers)
EA-02291,28,Female,Suburban,69500,Anti-aging,Referral,Mobile,14.7,Medium,2,980.09,3,Hamesha 25 Club (Referral Regulars)
EA-01673,54,Female,Urban,104000,Skincare,Organic Search,Mobile,32.6,Low,6,1819.43,1,Glow Ke Nawab (Organic VIPs)
EA-04084,33,Female,Suburban,55000,Bargains,Facebook Ad,Desktop,4.8,Low,1,491.28,2,Self-Care Sena (Facebook One-Timers)
EA-04251,27,Male,Urban,31500,Bargains,Facebook Ad,Mobile,4.8,High,1,272.98,2,Self-Care Sena (Facebook One-Timers)
EA-04114,32,Male,Suburban,42500,Bargains,Groupon,Mobile,2.5,Medium,3,322.71,0,Gayab Grahak (Groupon One-Timers)
EA-04409,28,Female,Suburban,96000,Skincare,Organic Search,Mobile,18.0,Low,1,1970.98,1,Glow Ke Nawab (Organic VIPs)
EA-03367,54,Female,Suburban,114000,Anti-aging,Organic Search,Mobile,11.9,Low,4,1373.86,1,Glow Ke Nawab (Organic VIPs)
EA-01489,42,Male,Urban,50000,Anti-aging,Referral,Desktop,5.2,Low,1,877.21,3,Hamesha 25 Club (Referral Regulars)
EA-00499,24,Female,Suburban,61000,Bargains,Facebook Ad,Mobile,4.9,High,3,543.15,2,Self-Care Sena (Facebook One-Timers)
EA-04383,26,Female,Suburban,59500,Skincare,Facebook Ad,Mobile,5.8,High,1,325.76,2,Self-Care Sena (Facebook One-Timers)
EA-03480,34,Female,Suburban,63000,Bargains,Groupon,Mobile,1.8,High,1,318.88,0,Gayab Grahak (Groupon One-Timers)
EA-02582,58,Female,Suburban,54000,Skincare,Organic Search,Desktop,16.3,Low,4,1879.01,1,Glow Ke Nawab (Organic VIPs)
EA-03124,25,Female,Suburban,22000,Bargains,Groupon,Mobile,5.1,High,1,348.87,0,Gayab Grahak (Groupon One-Timers)
EA-02922,40,Female,Urban,44000,Skincare,Facebook Ad,Mobile,3.7,High,1,611.98,2,Self-Care Sena (Facebook One-Timers)
EA-04378,37,Female,Rural,60000,Bargains,Facebook Ad,Mobile,5.5,High,1,228.23,2,Self-Care Sena (Facebook One-Timers)
EA-02645,35,Female,Urban,52500,Skincare,Facebook Ad,Mobile,6.3,High,1,483.87,2,Self-Care Sena (Facebook One-Timers)
EA-04287,38,Female,Urban,61500,Wellness,Referral,Desktop,7.5,High,2,828.76,3,Hamesha 25 Club (Referral Regulars)
EA-04041,32,Male,Urban,49500,Anti-aging,Groupon,Mobile,2.4,High,1,316.91,0,Gayab Grahak (Groupon One-Timers)
EA-02035,31,Female,Urban,44000,Bargains,Facebook Ad,Mobile,1.9,High,1,446.1,2,Self-Care Sena (Facebook One-Timers)
EA-01023,45,Female,Rural,59500,Anti-aging,Referral,Mobile,12.6,Low,3,1159.94,3,Hamesha 25 Club (Referral Regulars)
EA-02283,27,Female,Suburban,58000,Bargains,Facebook Ad,Tablet,3.8,High,1,150.0,2,Self-Care Sena (Facebook One-Timers)
EA-04887,29,Female,Urban,59500,Bargains,Facebook Ad,Mobile,1.0,High,1,457.99,2,Self-Care Sena (Facebook One-Timers)
EA-04220,46,Female,Suburban,109000,Wellness,Organic Search,Tablet,18.7,Low,4,2500.0,1,Glow Ke Nawab (Organic VIPs)
EA-03064,61,Female,Urban,100500,Skincare,Organic Search,Desktop,2.0,Medium,2,2310.03,1,Glow Ke Nawab (Organic VIPs)
EA-04366,41,Female,Rural,50500,Bargains,Facebook Ad,Mobile,2.6,High,1,391.23,2,Self-Care Sena (Facebook One-Timers)
EA-00666,65,Female,Suburban,125500,Wellness,Organic Search,Desktop,2.7,Low,2,1919.63,1,Glow Ke Nawab (Organic VIPs)
EA-03933,25,Female,Urban,61500,Bargains,Groupon,Mobile,3.8,High,1,258.96,0,Gayab Grahak (Groupon One-Timers)
EA-02639,35,Male,Suburban,97500,Wellness,Organic Search,Desktop,16.9,High,6,2500.0,1,Glow Ke Nawab (Organic VIPs)
EA-03177,55,Female,Urban,81500,Wellness,Organic Search,Desktop,11.1,Low,3,2064.08,1,Glow Ke Nawab (Organic VIPs)
EA-04266,29,Female,Urban,33500,Anti-aging,Groupon,Desktop,1.0,High,1,371.17,0,Gayab Grahak (Groupon One-Timers)
EA-03122,44,Female,Urban,79500,Bargains,Facebook Ad,Mobile,5.0,High,1,667.12,2,Self-Care Sena (Facebook One-Timers)
EA-01018,46,Female,Suburban,87000,Skincare,Organic Search,Mobile,15.3,High,4,1978.57,1,Glow Ke Nawab (Organic VIPs)
EA-00558,25,Female,Urban,38000,Bargains,Groupon,Mobile,2.1,High,1,407.51,0,Gayab Grahak (Groupon One-Timers)
EA-02400,41,Female,Rural,68000,Bargains,Groupon,Mobile,6.5,High,1,341.93,0,Gayab Grahak (Groupon One-Timers)
EA-01208,34,Female,Suburban,38500,Skincare,Groupon,Mobile,4.5,High,1,233.93,0,Gayab Grahak (Groupon One-Timers)
EA-02006,40,Female,Urban,90000,Skincare,Organic Search,Desktop,16.7,Medium,2,2209.56,1,Glow Ke Nawab (Organic VIPs)
EA-02657,30,Female,Suburban,72000,Bargains,Facebook Ad,Mobile,3.7,Medium,1,169.76,2,Self-Care Sena (Facebook One-Timers)
EA-02136,32,Female,Suburban,68500,Bargains,Groupon,Desktop,1.1,Medium,1,372.11,0,Gayab Grahak (Groupon One-Timers)
EA-01511,37,Female,Rural,53000,Bargains,Facebook Ad,Mobile,0.4,Medium,1,150.0,2,Self-Care Sena (Facebook One-Timers)
EA-01737,34,Female,Suburban,95500,Skincare,Organic Search,Mobile,7.8,Low,4,1788.7,1,Glow Ke Nawab (Organic VIPs)
EA-00246,61,Female,Suburban,172000,Skincare,Organic Search,Desktop,22.2,Medium,4,1970.33,1,Glow Ke Nawab (Organic VIPs)
EA-01164,33,Female,Suburban,62500,Bargains,Facebook Ad,Desktop,2.3,High,2,232.03,2,Self-Care Sena (Facebook One-Timers)
EA-03363,24,Female,Urban,64000,Bargains,Groupon,Tablet,3.0,Medium,3,494.83,0,Gayab Grahak (Groupon One-Timers)
EA-00267,33,Female,Suburban,85500,Wellness,Facebook Ad,Tablet,4.0,High,1,345.11,2,Self-Care Sena (Facebook One-Timers)
EA-02367,30,Male,Suburban,58500,Skincare,Facebook Ad,Mobile,2.2,High,1,227.6,2,Self-Care Sena (Facebook One-Timers)
EA-01115,43,Female,Suburban,69500,Anti-aging,Referral,Mobile,15.5,Medium,2,537.84,3,Hamesha 25 Club (Referral Regulars)
EA-00064,44,Female,Suburban,135000,Skincare,Organic Search,Mobile,2.0,Medium,4,1804.9,1,Glow Ke Nawab (Organic VIPs)
EA-02593,49,Female,Suburban,51500,Skincare,Organic Search,Mobile,5.0,Low,1,1686.11,3,Hamesha 25 Club (Referral Regulars)
EA-02789,53,Female,Suburban,62500,Skincare,Referral,Desktop,10.8,Medium,3,1135.57,3,Hamesha 25 Club (Referral Regulars)
EA-02758,44,Female,Urban,101500,Skincare,Organic Search,Desktop,12.6,Low,4,2290.95,1,Glow Ke Nawab (Organic VIPs)
EA-03012,50,Male,Urban,95500,Anti-aging,Organic Search,Mobile,21.2,Low,5,1302.25,1,Glow Ke Nawab (Organic VIPs)
EA-03077,29,Female,Suburban,54000,Bargains,Facebook Ad,Desktop,1.6,High,1,334.36,2,Self-Care Sena (Facebook One-Timers)
EA-02999,41,Female,Urban,83000,Wellness,Referral,Mobile,13.6,Low,2,644.79,3,Hamesha 25 Club (Referral Regulars)
EA-02816,28,Female,Suburban,50500,Bargains,Groupon,Mobile,7.7,Medium,1,257.49,0,Gayab Grahak (Groupon One-Timers)
EA-02260,32,Female,Urban,59500,Skincare,Groupon,Mobile,4.6,High,1,396.58,0,Gayab Grahak (Groupon One-Timers)
EA-04959,36,Female,Urban,62500,Bargains,Facebook Ad,Mobile,2.8,High,1,503.23,2,Self-Care Sena (Facebook One-Timers)
EA-03205,34,Female,Suburban,96000,Wellness,Referral,Mobile,3.0,Medium,4,411.87,3,Hamesha 25 Club (Referral Regulars)
EA-01238,19,Male,Suburban,59500,Skincare,Groupon,Mobile,4.9,High,1,360.88,0,Gayab Grahak (Groupon One-Timers)
EA-00104,31,Female,Rural,85000,Skincare,Referral,Mobile,14.0,Low,3,638.07,3,Hamesha 25 Club (Referral Regulars)
EA-02644,44,Female,Suburban,113500,Anti-aging,Organic Search,Mobile,21.0,Low,2,2021.08,1,Glow Ke Nawab (Organic VIPs)
EA-00273,28,Female,Urban,54000,Bargains,Facebook Ad,Mobile,1.0,High,1,258.73,2,Self-Care Sena (Facebook One-Timers)
EA-00509,23,Female,Urban,57500,Bargains,Groupon,Desktop,5.6,High,1,588.13,0,Gayab Grahak (Groupon One-Timers)
EA-02227,51,Female,Urban,98000,Anti-aging,Organic Search,Mobile,20.1,Low,7,2481.55,1,Glow Ke Nawab (Organic VIPs)
EA-04934,25,Male,Suburban,52500,Skincare,Facebook Ad,Mobile,3.4,High,1,364.53,2,Self-Care Sena (Facebook One-Timers)
EA-02442,31,Female,Rural,84500,Bargains,Facebook Ad,Mobile,2.0,High,1,668.84,2,Self-Care Sena (Facebook One-Timers)
EA-00866,50,Female,Suburban,75000,Anti-aging,Referral,Desktop,10.7,Medium,1,771.83,3,Hamesha 25 Club (Referral Regulars)
EA-03327,41,Female,Urban,41000,Skincare,Facebook Ad,Mobile,0.5,High,1,228.91,2,Self-Care Sena (Facebook One-Timers)
EA-00909,32,Female,Suburban,39000,Skincare,Facebook Ad,Mobile,1.7,High,1,452.09,2,Self-Care Sena (Facebook One-Timers)
EA-02115,26,Female,Rural,51000,Anti-aging,Facebook Ad,Mobile,7.1,Medium,1,568.88,2,Self-Care Sena (Facebook One-Timers)
EA-03897,19,Male,Rural,47500,Bargains,Facebook Ad,Tablet,4.2,High,1,492.3,2,Self-Care Sena (Facebook One-Timers)
EA-01628,22,Female,Urban,83000,Bargains,Facebook Ad,Mobile,4.0,Low,3,430.78,2,Self-Care Sena (Facebook One-Timers)
EA-02874,30,Female,Urban,99000,Bargains,Facebook Ad,Mobile,1.4,Medium,1,350.66,2,Self-Care Sena (Facebook One-Timers)
EA-01523,37,Female,Suburban,110500,Wellness,Organic Search,Mobile,10.3,Medium,5,1633.71,1,Glow Ke Nawab (Organic VIPs)
EA-00836,29,Female,Suburban,37000,Bargains,Groupon,Mobile,1.8,Medium,1,644.73,0,Gayab Grahak (Groupon One-Timers)
EA-00359,30,Female,Urban,87000,Bargains,Groupon,Tablet,4.6,Medium,1,286.13,0,Gayab Grahak (Groupon One-Timers)
EA-00139,36,Female,Urban,100500,Wellness,Organic Search,Mobile,14.6,Low,3,1198.94,1,Glow Ke Nawab (Organic VIPs)
EA-00300,28,Female,Urban,51000,Bargains,Groupon,Mobile,5.2,Medium,1,150.0,0,Gayab Grahak (Groupon One-Timers)
EA-01557,45,Female,Urban,117500,Skincare,Referral,Mobile,8.4,Low,1,819.69,3,Hamesha 25 Club (Referral Regulars)
EA-01004,34,Female,Rural,41500,Bargains,Facebook Ad,Mobile,3.0,High,1,232.76,2,Self-Care Sena (Facebook One-Timers)
EA-00383,50,Male,Suburban,114500,Anti-aging,Organic Search,Mobile,19.1,Medium,4,2158.68,1,Glow Ke Nawab (Organic VIPs)
EA-00942,43,Female,Suburban,113500,Anti-aging,Organic Search,Mobile,13.7,Medium,3,1898.73,1,Glow Ke Nawab (Organic VIPs)
EA-04447,29,Female,Suburban,31000,Bargains,Facebook Ad,Mobile,3.1,Medium,1,481.7,2,Self-Care Sena (Facebook One-Timers)
EA-04855,27,Female,Suburban,44000,Bargains,Facebook Ad,Tablet,7.9,Medium,1,150.0,2,Self-Care Sena (Facebook One-Timers)
EA-00762,32,Female,Urban,86000,Skincare,Facebook Ad,Mobile,2.1,High,1,197.89,2,Self-Care Sena (Facebook One-Timers)
EA-01706,35,Female,Urban,103500,Wellness,Referral,Mobile,14.1,Medium,2,627.34,3,Hamesha 25 Club (Referral Regulars)
EA-01874,42,Female,Urban,61500,Skincare,Referral,Tablet,1.0,Medium,2,1122.21,3,Hamesha 25 Club (Referral Regulars)
EA-02551,30,Female,Urban,71500,Bargains,Groupon,Mobile,7.7,High,1,453.23,0,Gayab Grahak (Groupon One-Timers)
EA-02087,29,Female,Urban,50500,Bargains,Facebook Ad,Desktop,8.4,High,1,337.33,2,Self-Care Sena (Facebook One-Timers)
EA-02198,38,Female,Suburban,62500,Bargains,Groupon,Mobile,5.0,High,1,169.58,0,Gayab Grahak (Groupon One-Timers)
EA-00899,34,Female,Suburban,44500,Bargains,Facebook Ad,Desktop,3.2,Medium,1,330.19,2,Self-Care Sena (Facebook One-Timers)
EA-04000,22,Female,Suburban,45000,Bargains,Facebook Ad,Mobile,6.9,High,1,389.76,2,Self-Care Sena (Facebook One-Timers)
EA-03616,64,Female,Suburban,59500,Skincare,Organic Search,Mobile,12.2,Low,6,1661.41,1,Glow Ke Nawab (Organic VIPs)
EA-01403,29,Female,Suburban,79500,Wellness,Referral,Mobile,7.1,Medium,1,351.45,3,Hamesha 25 Club (Referral Regulars)
EA-03874,20,Female,Urban,73000,Bargains,Facebook Ad,Tablet,2.7,High,1,377.43,2,Self-Care Sena (Facebook One-Timers)
EA-03786,25,Female,Urban,84500,Skincare,Referral,Desktop,4.0,High,1,680.36,0,Gayab Grahak (Groupon One-Timers)
EA-04387,19,Female,Suburban,40000,Wellness,Facebook Ad,Mobile,2.3,Medium,2,539.21,2,Self-Care Sena (Facebook One-Timers)
EA-02956,27,Female,Suburban,42500,Skincare,Facebook Ad,Mobile,6.2,High,1,449.37,2,Self-Care Sena (Facebook One-Timers)
EA-01513,38,Female,Suburban,53500,Bargains,Groupon,Mobile,0.7,High,1,292.9,0,Gayab Grahak (Groupon One-Timers)
EA-01189,34,Female,Suburban,70000,Wellness,Facebook Ad,Mobile,5.0,Medium,1,303.37,2,Self-Care Sena (Facebook One-Timers)
EA-02990,21,Female,Suburban,41000,Skincare,Groupon,Mobile,4.3,High,1,579.49,0,Gayab Grahak (Groupon One-Timers)
EA-02081,30,Female,Urban,26000,Skincare,Facebook Ad,Mobile,6.9,High,1,334.55,2,Self-Care Sena (Facebook One-Timers)
EA-04984,33,Male,Rural,29500,Bargains,Facebook Ad,Mobile,2.1,High,1,253.66,2,Self-Care Sena (Facebook One-Timers)
EA-03438,27,Female,Rural,26000,Bargains,Facebook Ad,Mobile,3.8,High,1,576.93,2,Self-Care Sena (Facebook One-Timers)
EA-00109,39,Female,Suburban,59000,Bargains,Facebook Ad,Mobile,4.2,High,1,531.23,2,Self-Care Sena (Facebook One-Timers)
EA-04699,27,Male,Urban,39000,Bargains,Groupon,Mobile,0.7,High,1,217.33,0,Gayab Grahak (Groupon One-Timers)
EA-02828,24,Female,Suburban,64000,Bargains,Facebook Ad,Desktop,4.4,High,1,507.65,2,Self-Care Sena (Facebook One-Timers)
EA-04748,30,Female,Rural,34000,Anti-aging,Groupon,Desktop,3.5,High,1,200.31,0,Gayab Grahak (Groupon One-Timers)
EA-00059,33,Female,Rural,84000,Bargains,Facebook Ad,Mobile,6.3,High,1,412.62,2,Self-Care Sena (Facebook One-Timers)
EA-00077,38,Female,Suburban,36500,Bargains,Facebook Ad,Mobile,6.6,High,1,275.36,2,Self-Care Sena (Facebook One-Timers)
EA-00797,38,Female,Suburban,49000,Skincare,Facebook Ad,Mobile,1.8,High,1,361.22,2,Self-Care Sena (Facebook One-Timers)
EA-00369,25,Male,Suburban,62000,Bargains,Facebook Ad,Tablet,3.6,High,1,365.2,2,Self-Care Sena (Facebook One-Timers)
EA-04906,29,Male,Suburban,44500,Bargains,Groupon,Tablet,1.7,High,1,633.38,0,Gayab Grahak (Groupon One-Timers)
EA-00786,24,Female,Urban,41000,Bargains,Facebook Ad,Mobile,4.6,High,1,355.27,2,Self-Care Sena (Facebook One-Timers)
EA-02089,34,Male,Suburban,68500,Wellness,Organic Search,Mobile,16.4,Low,3,2258.1,1,Glow Ke Nawab (Organic VIPs)
EA-02315,43,Female,Urban,70000,Bargains,Facebook Ad,Desktop,0.4,High,1,457.03,2,Self-Care Sena (Facebook One-Timers)
EA-03385,26,Female,Suburban,48000,Bargains,Facebook Ad,Mobile,1.4,High,1,336.39,2,Self-Care Sena (Facebook One-Timers)
EA-03606,29,Female,Urban,38000,Bargains,Facebook Ad,Mobile,5.8,Medium,1,462.96,2,Self-Care Sena (Facebook One-Timers)
EA-04112,54,Male,Suburban,88500,Anti-aging,Organic Search,Mobile,17.8,Low,4,1369.25,1,Glow Ke Nawab (Organic VIPs)
EA-01903,46,Female,Suburban,129000,Skincare,Organic Search,Tablet,18.8,Low,4,1829.92,1,Glow Ke Nawab (Organic VIPs)
EA-01704,26,Female,Urban,63500,Bargains,Groupon,Mobile,6.3,Medium,1,399.6,0,Gayab Grahak (Groupon One-Timers)
EA-00122,43,Female,Urban,63000,Bargains,Groupon,Desktop,0.9,High,1,416.93,0,Gayab Grahak (Groupon One-Timers)
EA-01845,23,Female,Urban,63000,Skincare,Facebook Ad,Mobile,4.7,High,1,268.8,2,Self-Care Sena (Facebook One-Timers)
EA-02370,31,Female,Rural,66500,Skincare,Groupon,Tablet,3.5,High,1,246.72,0,Gayab Grahak (Groupon One-Timers)
EA-03729,37,Female,Urban,101500,Skincare,Organic Search,Mobile,7.1,Low,1,904.54,3,Hamesha 25 Club (Referral Regulars)
EA-00911,48,Male,Urban,144500,Anti-aging,Organic Search,Mobile,16.5,Low,4,1758.61,1,Glow Ke Nawab (Organic VIPs)
EA-00125,34,Female,Urban,66500,Bargains,Facebook Ad,Mobile,5.8,High,1,404.94,2,Self-Care Sena (Facebook One-Timers)
EA-02573,58,Female,Suburban,82000,Skincare,Organic Search,Tablet,16.1,Low,2,2292.91,1,Glow Ke Nawab (Organic VIPs)
EA-01587,35,Female,Suburban,49500,Bargains,Facebook Ad,Mobile,3.9,Medium,1,327.69,2,Self-Care Sena (Facebook One-Timers)
EA-01258,40,Female,Suburban,107500,Anti-aging,Organic Search,Mobile,9.6,Medium,3,2150.63,1,Glow Ke Nawab (Organic VIPs)
EA-03442,30,Male,Suburban,23000,Skincare,Facebook Ad,Mobile,1.6,High,1,477.94,2,Self-Care Sena (Facebook One-Timers)
EA-03481,38,Female,Urban,64000,Bargains,Groupon,Mobile,3.4,High,1,264.92,0,Gayab Grahak (Groupon One-Timers)
EA-04109,45,Female,Urban,80500,Anti-aging,Referral,Desktop,12.0,Medium,1,915.19,3,Hamesha 25 Club (Referral Regulars)
EA-01179,19,Female,Suburban,61000,Anti-aging,Facebook Ad,Mobile,1.9,High,1,335.41,2,Self-Care Sena (Facebook One-Timers)
EA-03464,35,Female,Suburban,47500,Bargains,Facebook Ad,Mobile,4.6,High,1,237.95,2,Self-Care Sena (Facebook One-Timers)
EA-03470,40,Female,Urban,108500,Wellness,Referral,Mobile,3.9,Medium,2,1101.46,3,Hamesha 25 Club (Referral Regulars)
EA-03468,36,Female,Urban,56000,Bargains,Facebook Ad,Desktop,4.0,High,1,452.99,2,Self-Care Sena (Facebook One-Timers)
EA-02104,40,Female,Urban,78500,Anti-aging,Referral,Mobile,8.3,Medium,3,1207.68,3,Hamesha 25 Club (Referral Regulars)
EA-00443,36,Female,Urban,97000,Skincare,Organic Search,Mobile,16.4,Medium,5,1412.23,1,Glow Ke Nawab (Organic VIPs)
EA-02228,27,Female,Suburban,68000,Skincare,Facebook Ad,Desktop,2.9,High,2,252.07,2,Self-Care Sena (Facebook One-Timers)
EA-04417,24,Female,Urban,64500,Bargains,Groupon,Tablet,4.6,High,1,504.41,0,Gayab Grahak (Groupon One-Timers)
EA-00926,36,Female,Suburban,63000,Bargains,Facebook Ad,Mobile,4.5,High,1,446.81,2,Self-Care Sena (Facebook One-Timers)
EA-04021,25,Male,Urban,30500,Wellness,Facebook Ad,Mobile,4.9,High,1,515.62,2,Self-Care Sena (Facebook One-Timers)
EA-02146,41,Female,Suburban,61500,Bargains,Referral,Mobile,10.9,Low,4,880.85,3,Hamesha 25 Club (Referral Regulars)
EA-04771,27,Female,Urban,49000,Bargains,Groupon,Mobile,6.7,High,1,264.97,0,Gayab Grahak (Groupon One-Timers)
EA-01412,41,Female,Urban,70500,Wellness,Referral,Mobile,10.0,Medium,3,913.08,3,Hamesha 25 Club (Referral Regulars)
EA-03467,24,Male,Rural,22500,Bargains,Groupon,Mobile,1.8,Medium,1,512.76,0,Gayab Grahak (Groupon One-Timers)
EA-02073,30,Female,Urban,65000,Bargains,Facebook Ad,Mobile,4.7,High,1,298.87,2,Self-Care Sena (Facebook One-Timers)
EA-01510,49,Female,Urban,112000,Anti-aging,Organic Search,Mobile,21.9,Low,4,2138.85,1,Glow Ke Nawab (Organic VIPs)
EA-01228,26,Female,Suburban,70500,Bargains,Groupon,Mobile,3.0,High,1,310.04,0,Gayab Grahak (Groupon One-Timers)
EA-04073,29,Male,Suburban,60500,Bargains,Groupon,Mobile,3.7,High,1,439.97,0,Gayab Grahak (Groupon One-Timers)
EA-02586,28,Female,Suburban,79000,Bargains,Groupon,Mobile,0.4,High,1,150.0,0,Gayab Grahak (Groupon One-Timers)
EA-04451,32,Non-binary,Urban,47500,Skincare,Organic Search,Desktop,8.9,Low,3,1477.73,3,Hamesha 25 Club (Referral Regulars)
EA-02952,41,Male,Urban,110000,Skincare,Organic Search,Desktop,7.8,Low,4,2086.53,1,Glow Ke Nawab (Organic VIPs)
EA-03886,19,Female,Rural,46500,Skincare,Facebook Ad,Mobile,2.1,High,1,318.34,2,Self-Care Sena (Facebook One-Timers)
EA-00325,47,Female,Suburban,75000,Wellness,Organic Search,Mobile,3.4,Low,2,1918.83,3,Hamesha 25 Club (Referral Regulars)
EA-03978,38,Female,Suburban,62000,Bargains,Facebook Ad,Mobile,4.3,High,1,291.41,2,Self-Care Sena (Facebook One-Timers)
EA-03577,59,Female,Urban,111000,Anti-aging,Organic Search,Mobile,10.0,Medium,3,1804.28,1,Glow Ke Nawab (Organic VIPs)
EA-02212,27,Female,Rural,78000,Skincare,Groupon,Mobile,1.8,High,1,309.27,0,Gayab Grahak (Groupon One-Timers)
EA-03299,31,Female,Rural,61500,Bargains,Groupon,Mobile,3.8,Medium,1,349.04,0,Gayab Grahak (Groupon One-Timers)
EA-03036,41,Female,Suburban,105000,Skincare,Organic Search,Desktop,8.6,Low,2,1473.34,3,Hamesha 25 Club (Referral Regulars)
EA-01499,34,Female,Urban,41000,Bargains,Facebook Ad,Mobile,3.9,Medium,1,518.47,2,Self-Care Sena (Facebook One-Timers)
EA-01503,21,Male,Suburban,44500,Bargains,Facebook Ad,Mobile,6.0,High,1,361.68,2,Self-Care Sena (Facebook One-Timers)
EA-01007,47,Female,Rural,74000,Wellness,Referral,Mobile,4.1,Low,1,473.44,3,Hamesha 25 Club (Referral Regulars)
EA-04180,35,Female,Urban,79000,Skincare,Referral,Mobile,13.5,High,4,1190.77,3,Hamesha 25 Club (Referral Regulars)
EA-03014,36,Female,Urban,101000,Anti-aging,Organic Search,Mobile,8.3,Low,4,2252.06,1,Glow Ke Nawab (Organic VIPs)
EA-03517,21,Male,Suburban,28000,Bargains,Groupon,Mobile,0.4,High,1,404.58,0,Gayab Grahak (Groupon One-Timers)
EA-01468,26,Female,Urban,48500,Bargains,Facebook Ad,Mobile,2.8,High,3,219.73,2,Self-Care Sena (Facebook One-Timers)
EA-01226,38,Female,Urban,109000,Skincare,Referral,Mobile,10.2,Low,3,350.62,3,Hamesha 25 Club (Referral Regulars)
EA-03168,26,Female,Suburban,51500,Bargains,Facebook Ad,Mobile,4.1,Medium,2,418.63,2,Self-Care Sena (Facebook One-Timers)
EA-02268,29,Female,Suburban,29000,Skincare,Groupon,Mobile,0.4,High,1,245.46,0,Gayab Grahak (Groupon One-Timers)
EA-03809,25,Female,Suburban,70000,Skincare,Referral,Mobile,17.8,Low,1,1013.34,3,Hamesha 25 Club (Referral Regulars)
EA-01217,32,Female,Rural,52500,Anti-aging,Facebook Ad,Mobile,1.8,High,1,272.91,2,Self-Care Sena (Facebook One-Timers)
EA-03977,26,Female,Suburban,22000,Bargains,Facebook Ad,Desktop,4.8,High,1,215.85,2,Self-Care Sena (Facebook One-Timers)
EA-04585,34,Female,Suburban,66000,Wellness,Organic Search,Mobile,20.0,Low,4,2248.19,1,Glow Ke Nawab (Organic VIPs)
EA-00421,34,Female,Suburban,101000,Skincare,Organic Search,Desktop,11.9,Low,4,2057.73,1,Glow Ke Nawab (Organic VIPs)
EA-03423,54,Female,Suburban,134000,Wellness,Organic Search,Desktop,12.4,Medium,3,1724.71,1,Glow Ke Nawab (Organic VIPs)
EA-00007,55,Female,Suburban,145000,Skincare,Organic Search,Mobile,16.7,Low,3,1738.68,1,Glow Ke Nawab (Organic VIPs)
EA-00933,39,Female,Suburban,60500,Bargains,Facebook Ad,Desktop,1.1,Medium,2,428.84,2,Self-Care Sena (Facebook One-Timers)
EA-01692,47,Female,Suburban,113000,Wellness,Referral,Mobile,9.2,Medium,2,1185.59,3,Hamesha 25 Club (Referral Regulars)
EA-00440,33,Female,Rural,64000,Bargains,Groupon,Mobile,3.3,High,1,250.72,0,Gayab Grahak (Groupon One-Timers)
EA-01314,19,Female,Suburban,74000,Bargains,Facebook Ad,Tablet,5.4,High,1,421.77,2,Self-Care Sena (Facebook One-Timers)
EA-00679,33,Male,Urban,88000,Bargains,Facebook Ad,Tablet,2.3,High,1,392.31,2,Self-Care Sena (Facebook One-Timers)
EA-01944,41,Female,Suburban,54000,Bargains,Facebook Ad,Tablet,6.1,High,1,472.48,2,Self-Care Sena (Facebook One-Timers)
EA-04611,58,Female,Urban,99000,Skincare,Organic Search,Mobile,13.1,Low,4,2500.0,1,Glow Ke Nawab (Organic VIPs)
EA-03304,40,Female,Rural,84500,Skincare,Referral,Mobile,1.0,Medium,1,820.13,3,Hamesha 25 Club (Referral Regulars)
EA-02269,36,Female,Suburban,114500,Wellness,Organic Search,Mobile,16.7,Medium,4,1383.8,1,Glow Ke Nawab (Organic VIPs)
EA-04634,35,Female,Suburban,49000,Bargains,Facebook Ad,Tablet,0.4,High,1,337.82,2,Self-Care Sena (Facebook One-Timers)
EA-04081,29,Female,Suburban,59000,Bargains,Facebook Ad,Mobile,4.8,High,1,359.27,2,Self-Care Sena (Facebook One-Timers)
EA-02519,35,Female,Suburban,24000,Bargains,Groupon,Desktop,2.7,Medium,1,440.2,0,Gayab Grahak (Groupon One-Timers)
EA-02440,37,Female,Suburban,98500,Skincare,Organic Search,Tablet,17.2,Medium,4,1583.18,1,Glow Ke Nawab (Organic VIPs)
EA-04038,52,Female,Rural,117000,Wellness,Organic Search,Mobile,16.0,Medium,5,1623.16,1,Glow Ke Nawab (Organic VIPs)
